__quarterly__,FS_ODX_PN_XDC,FSGL_PT,FS_ODX_CRT_XDC,FS_ODX_A_XDC,FSERE_PT,FSANL_PT,FS_ODX_INAET_XDC,FSKRTC_PT,FSKRC_PT,FS_ODX_L_S_XDC,FS_ODX_AFL_XDC,FS_ODX_ANF_XDC,FS_ODX_IIN_XDC,FSCD_PT,FS_ODX_ENI_XDC,FS_ODX_INI_XDC,FSKNL_PT,FSLE_PT,FSFC_PT,FSLT_PT,FS_ODX_LF_XDC,FS_ODX_LDC_XDC,FS_ODX_AFLS_XDC,FS_ODX_LDO_XDC,FS_ODX_LDL_XDC,FS_ODX_IG_XDC,FS_ODX_EP_XDC,FS_ODX_ALB_XDC,FSNERA_XDC,FSSNO_PT,FS_ODX_AF_XDC,FSEIM_PT,FSLS_PT,FSDERE_XDC,FSPE_PT,FS_ODX_INIGL_XDC,FS_ODX_AFL_FX_XDC,FS_ODX_LD_XDC,FS_ODX_II_XDC,FSFCD_PT,FS_ODX_B_XDC,FS_ODX_EI_XDC,FS_ODX_INIF_XDC,FSTI_PT,FS_ODX_EO_XDC,FS_ODX_AFD_XDC,FSKA_PT,FS_ODX_CR_XDC,FS_ODX_LDD_XDC,FSERA_PT,FS_ODX_AFF_XDC,FS_ODX_CT2_XDC,FS_ODX_ARW_XDC,FS_ODX_L_FX_XDC,FS_ODX_L_XDC,FSENE_PT,FS_ODX_CT1_XDC,FS_ODX_AFLG_XDC,FS_ODX_AFC_XDC,FSGA_PT,FSDERA_XDC,FS_ODX_TI_XDC,FS_ODX_RE_XDC,FS_ODX_AFO_XDC,FS_ODX_AFE_XDC,FS_ODX_AFLNP_XDC,FS_ODX_INIO_XDC,FS_ODX_AFLG_ODX_XDC,FS_ODX_AFLG_ODX_RES_XDC,FS_ODX_AFLG_CB_XDC,FS_ODX_AFLG_GG_XDC,FS_ODX_AFLG_NODX_XDC,FS_ODX_AFLG_NFC_XDC,FS_ODX_AFLG_NRES_XDC,FS_ODX_AFLG_ODS_XDC,FS_ODX_AFLG_OFM_XDC,FS_ODX_ONOBS_FX_XDC,FS_ODX_ARW_FSKRC_XDC,FS_ODX_AFLG_NODX_FSCD_XDC,FS_ODX_VLE_XDC,FS_ODX_CT1_FSLE_XDC,FS_ODX_AFLNP_FSPN_XDC,FS_ODX_INIGL_FSTI_XDC,FS_ODX_EP_FSPE_XDC,FS_ODX_INBT_XDC,FS_ODX_IG_FSENE_XDC,FS_ODX_ALB_FSLT_XDC,FS_ODX_AFLNP_FSANL_XDC,FSNERAB_XDC,FS_ODX_LF_FSGL_XDC,FS_ODX_A_FSLT_XDC,FS_ODX_IG_FSTI_XDC,FS_ODX_LDCDC_FSCD_XDC,FS_ODX_VLE_FSLE_XDC,FS_ODX_CRT_FSKNL_XDC,FS_ODX_AFLG_FSANL_XDC,FS_ODX_AFLG_FSFC_XDC,FS_ODX_ARW_FSKRTC_XDC,FS_ODX_CRT_FSGL_XDC,FS_ODX_LDCDC_XDC,FS_ODX_L_FX_FSFCD_XDC,FS_ODX_CRT_FSKRC_XDC,FSNERAB_FSERE_XDC,FSDERA_FSERA_XDC,FS_ODX_ENI_FSPE_XDC,FS_ODX_ENI_FSENE_XDC,FS_ODX_ALB_FSLS_XDC,FS_ODX_AFLS_FSPN_XDC,FSNKNL_FSKNL_XDC,FS_ODX_CRT_FSSNO_XDC,FS_ODX_CT1_FSKRTC_XDC,FSDKA_FSKA_XDC,FSPN_PT,FS_ODX_IIN_FSEIM_XDC,FSNERA_FSERA_XDC,FS_ODX_IG_FSEIM_XDC,FSNSNO_FSSNO_XDC,FS_ODX_AFL_FX_FSFC_XDC,FS_ODX_ON_FX_XDC,FSDERE_FSERE_XDC,FS_ODX_L_S_FSLS_XDC,FS_ODX_CRT_FSGA_XDC,FS_ODX_CT1_FSKA_XDC,FSDFCD_FSFCD_XDC,FS_ODX_AFF_FSGA_XDC,FS_ODX_HQLA_XDC,FS_ODX_SD_XDC,FS_ODX_INIP_XDC,,__eof__
2015Q1,1477392780849.36,7.22244087722762,71037660219720,554466951443735,17.0973859968889,2.98493871376429,3304357377319.11,12.1012916817294,17.0822427895853,270842978747177,346512493354486,14926385820329.3,5803460927304.34,96.4879267365263,4567729136799.47,4643281196517.42,-7.08089186156999,5.1333719049482,8.60174490672197,20.6638611738973,5130653009935.12,331040988334717,15846287431554.7,33959758997049.3,40672311398999.6,10446742123821.8,1933674804175.59,114574281101474,17606480824691.7,1.58376731221521,539540565623406,55.552830332345,42.3028433786446,77306726956281.4,42.3333946970963,2401027066645.5,31169177970323.1,472220264132129,9623024294270.81,12.5194222250058,554466951443736,3819563366966.47,1732272194610.62,22.9835008674179,2634054332623.88,101218211114304,9.07611148663685,77116034301670.9,66547205401363.5,3.242152732861,4962389120820.95,20713621550130,415856753090000,59140314365469.1,477350917142065,43.7239579828781,50324038669590,362358780786041,36785437357815.6,6.98557512377554,543049087300556,1097262828853.82,3304357377319.11,12695264575922.7,37366770100056.1,10816187530406.8,509981935261.3,19268199890183.8,19268199890183.8,,15541085527192.3,343090580895857,128728321317128,2916798542.50575,198469630814392,348626438602.264,,415856753090000,343090580895857,2583320062500,50324038669590,10816187530406.8,2401027066645.5,1933674804175.59,4401620206172.93,10446742123821.8,114574281101474,10816187530406.8,13217429509276.4,5130653009935.12,554466951443735,10446742123821.8,331040988334717,2583320062500,71037660219720,362358780786041,362358780786041,415856753090000,71037660219720,331040988334717,59140314365469.1,71037660219720,13217429509276.4,543049087300556,4567729136799.47,4567729136799.47,114574281101474,15846287431554.7,-5030099901147.9,71037660219720,50324038669590,554466951443735,146.505294837087,5803460927304.34,17606480824691.7,10446742123821.8,1125071241922.43,31169177970323.1,1125071241922.43,77306726956281.4,270842978747177,71037660219720,50324038669590,472388528021243,4962389120820.95,,,,,__eof__
2015Q2,3260309530492.78,5.43246125112808,73497100510000,562989566513020,15.0236514196939,3.0634332725537,5862670270257.41,12.1543003941095,17.3802597576139,277193624117036,358708419497690,15115553399048.9,11783514752646.5,94.0092438054023,9347851105661.6,8580940666674.37,-6.86292526598584,5.19719338593757,8.33451377065789,19.4177607525876,3992701505908.41,334020198150232,16539521355331.9,33782712363366.9,40610079682053.7,20364455419320.8,3994942299151,109319967087528,15512589566332.9,0.517098345319593,547874013113971,57.8631468900802,39.4381246811691,78045877216936.2,42.7364776566823,4528305273417.79,31275091304505.3,479268982095084,19602665347126.6,11.7769383836605,562989566513020,7819150594480.12,3474828474892.31,22.2363190184873,5352908806510.6,98135321351943.1,9.12942789123808,79727882912027.3,70855991899431.6,2.8208335144422,4178762912627.82,22099374000000,422876881790000,56421300376110,483261683600993,45.9027796873606,51397726510000,375247940853022,35306143579979,5.68561600883733,549929284621407,1893624512909.06,5862670270257.41,13085582008248.5,38459783763481.8,11495470274664.1,577806918364.268,19942244700792.2,19942244700792.2,,15749927712200.6,355305696152230,135991751051488,2403745744.48329,203274064486439,287549156357.995,,422876881790000,355305696152230,2671239242700,51397726510000,11495470274664.1,4528305273417.79,3994942299151,7756294783166.47,20364455419320.8,109319967087528,11495470274664.1,11725340540514.8,3992701505908.41,562989566513020,20364455419320.8,334020198150232,2671239242700,73497100510000,375247940853022,375247940853022,422876881790000,73497100510000,334020198150232,56421300376110,73497100510000,11725340540514.8,549929284621407,9347851105661.6,9347851105661.6,109319967087528,16539521355331.9,-5044051080667.8,73497100510000,51397726510000,562989566513020,143.878597048655,11783514752646.5,15512589566332.9,20364455419320.8,380052290595.088,31275091304505.3,380052290595.088,78045877216936.2,277193624117036,73497100510000,51397726510000,479082920688365,4178762912627.82,,,,,__eof__
2015Q3,5134303677507.39,9.97656902874843,75795718490000,589529421007277,14.5450828046562,2.99630398449697,8614773476009.48,11.709314785284,16.7750337777612,284725922135094,374349611212011,16094066243689.7,17952903861906.5,92.5345277483282,14288150734521,12642619791986.8,-7.13510031292706,5.02365739820685,8.687607694264,18.3519166219395,7561812175990.69,343139925549518,17138267454471.8,36312598193421.8,45601094943113.3,30595523653893.3,6100990611443.71,108189947805058,14897425655820,0.876578061633943,573435354763587,58.6782042530002,37.9979269164418,78970775133726,42.6996517940097,5913332615026.18,34010931069140.3,500172506949271,29912022189146.8,13.7191790497374,589529421007278,11959118327240.3,5208025225481.82,19.3274437199368,8187160123077.25,97680739579900.5,8.97443814078058,81795101882017,75118888263217.6,2.65854991398676,7128701526825.67,22888765280000,451836458240000,68678981011373,507734319125261,46.7001346214998,52906953210000,391487878666483,36472110315460.5,9.40515067188945,560359073096350,2558295765855.49,8614773476009.48,14606183889361.2,43198008240028,11730166907306.5,1521261951478.82,20664215435849.2,20664215435849.2,,16235831501709.9,370823663230634,154647555967080,4558874440.81893,199616196032159,319520855244.241,,451836458240000,370823663230634,2657864069100,52906953210000,11730166907306.5,5913332615026.18,6100990611443.71,11173069241865,30595523653893.3,108189947805058,11730166907306.5,11486364634679.3,7561812175990.69,589529421007277,30595523653893.3,343139925549518,2657864069100,75795718490000,391487878666483,391487878666483,451836458240000,75795718490000,343139925549518,68678981011373,75795718490000,11486364634679.3,560359073096350,14288150734521,14288150734521,108189947805058,17138267454471.8,-5408100547165.3,75795718490000,52906953210000,589529421007277,146.104207978462,17952903861906.5,14897425655820,30595523653893.3,664408639941.162,34010931069140.3,664408639941.162,78970775133726,284725922135094,75795718490000,52906953210000,500605617598436,7128701526825.67,,,,,__eof__
2015Q4,6805084613364.73,7.61061213424681,77659799259590,604834522780434,13.0204378879774,2.8476727881339,10420060448920.4,11.4351911781618,16.8745533919233,287307882068720,384105946083915,16662706517997.1,22805364221007.6,93.2354538208459,18601890680512.3,16072006896541.4,-8.17319073834329,5.14952470019782,8.30875012342974,18.9462881611197,5910386105882.07,354848440236190,17792022611091.4,34411109449816.3,52235103242223.5,38877371117549,7893377107987.67,114593691583914,13470395823671.9,1.3914649097344,588171816262436,58.6597384685648,39.8853281569577,80028494729366,42.4331980203331,8089318205816.71,33392697970008,513866893578485,38469854934245,14.0508089786144,604834522780432,15664490713237.4,6801868689918.96,20.8072664722056,10708513572524.7,98737233106752.4,8.70103336460748,85057243096064.3,72372240650255.5,2.36514866872094,6338555274354.28,25032945631800,460218397820000,72142294389085.2,519777279684367,47.8476042638478,52626853627790,401897968695007,41699868041214.9,8.16195165939931,569536959846021,3050335374751.53,10420060448920.4,13114034533203.1,44176179222996.6,11444739090590.6,1180820000805.71,21304079037924.6,21304079037924.6,,17431746126799.8,380593889657082,146774863281526,5035387709.98333,216012918832162,369326028884.03,,460218397820000,380593889657082,2710032826500,52626853627790,11444739090590.6,8089318205816.71,7893377107987.67,13470395823671.9,38877371117549,114593691583914,11444739090590.6,10420060448920.4,5910386105882.07,604834522780434,38877371117549,354848440236190,2710032826500,77659799259590,401897968695007,401897968695007,460218397820000,77659799259590,354848440236190,72142294389085.2,77659799259590,10420060448920.4,569536959846021,18601890680512.3,18601890680512.3,114593691583914,17792022611091.4,-6347283520500.8,77659799259590,52626853627790,604834522780434,155.460272796601,22805364221007.6,13470395823671.9,38877371117549,1080608855667.37,33392697970008,1080608855667.37,80028494729366,287307882068720,77659799259590,52626853627790,513438724410013,6338555274354.28,,,,,__eof__
2016Q1,2023131674887.8,7.57474465803529,80528947384040,620323275747501,11.2108535184907,3.113637268666,2717835898487.08,12.027807959604,17.088271688962,298632996005896,390343299676145,16275337615315.2,6254669357416.51,94.3539928754392,5033215944521.17,4920100773156.65,-6.86938793384322,4.89782427398444,7.57618552367823,19.6602451523047,6099862140144.62,365492269187520,18254086282865,23250367420206.1,51178643834571.5,11174770130573.2,2237246146770.35,121957076748766,16473690044656.8,6.33058680450617,604047938132186,55.9713469210814,40.8384466485271,96971596105663.1,44.4496356093299,3307820252360.84,30956096005154.2,513934914389722,11846850509940.6,11.1941178889543,620323275747503,5592181152524.09,1980096162333.46,29.6007901165764,2795969797750.82,103376878881434,9.13739270553211,100288499217636,74013633947424.8,2.68526642170077,6920968857405.07,23847573635170,471252733160000,57438564535357.4,520034776529867,45.0408901991704,56681373748870,408597385959010,43974150134071.2,8.59438634457643,613484379483762,1400586612677.11,2717835898487.08,14301061504531.4,45131579078599.1,12722240488014.8,-367815641537.65,21234585457262.9,21234585457262.9,,19250972159805.9,387362800501747,177476435319007,11417577814.0679,190190645778211,433329666909.038,,471252733160000,387362800501747,2776154082300,56681373748870,12722240488014.8,3307820252360.84,2237246146770.35,4118422511164.19,11174770130573.2,121957076748766,12722240488014.8,10871343593948.3,6099862140144.62,620323275747501,11174770130573.2,365492269187520,2776154082300,80528947384040,408597385959010,408597385959010,471252733160000,80528947384040,365492269187520,57438564535357.4,80528947384040,10871343593948.3,613484379483762,5033215944521.17,5033215944521.17,121957076748766,18254086282865,-5531845794850.2,80528947384040,56681373748870,620323275747501,143.481694911062,6254669357416.51,16473690044656.8,11174770130573.2,5097954916901.75,30956096005154.2,5097954916901.75,96971596105663.1,298632996005896,80528947384040,56681373748870,513113807672462,6920968857405.07,,,,,__eof__
2016Q2,4339648971844.2,5.78080214590631,83364477192060,624327914557215,15.9131896806229,3.01554250120399,7822116480149.42,11.3213060005186,17.7006176356235,288928361488250,399727474390860,15272747468585.3,12678148031688.2,94.256995981593,10287541430145,12240227111400.8,-7.56715797944863,4.94361395998642,7.05341556976421,18.9833122270511,4819135486442.18,370672387638774,18933212641147.4,22915766044487.8,50413332625568.7,24918375143089,4496419479778.13,118518117341033,20582369482199.6,6.32138000402478,609055167088629,50.8787108263936,41.0198973650611,98309850346020.8,43.7074252415891,6409332036036.42,29529878083597.4,519107483891761,24581148678770.4,11.5819979185129,624327914557214,11903000647082.2,6447469254775.43,25.7213080677695,5791121950366.84,100072439439266,8.54036409342284,100401295179010,75105997582930.9,3.32817013723684,6059959088289.69,30044600152000,470969312530000,59979305815450.1,523926619378204,41.2849608815613,53319877040060,418660687032007,44457158319344.8,7.2692342019112,618429005534187,2469068260950.37,7822116480149.42,15020253231199.2,43717882619669.9,12624890953282.8,-616574179411.087,25403524761355.7,25403524761355.7,,16997688954206.6,393257162270651,135848910412998,11466852.1465275,240023584850101,386966586493.646,,470969312530000,393257162270651,2635928884800,53319877040060,12624890953282.8,6409332036036.42,4496419479778.13,10291184741099.8,24918375143089,118518117341033,12624890953282.8,15644232960298.8,4819135486442.18,624327914557215,24918375143089,370672387638774,2635928884800,83364477192060,418660687032007,418660687032007,470969312530000,83364477192060,370672387638774,59979305815450.1,83364477192060,15644232960298.8,618429005534187,10287541430145,10287541430145,118518117341033,18933212641147.4,-6308321687864.6,83364477192060,53319877040060,624327914557215,149.96733604439,12678148031688.2,20582369482199.6,24918375143089,5269785391678.68,29529878083597.4,5269785391678.68,98309850346020.8,288928361488250,83364477192060,53319877040060,517866660289913,6059959088289.69,,,,,__eof__
2016Q3,6609343176417.23,5.00570427355484,85568411354880,630550939238386,13.8899520277182,3.19117799971934,10342738784584,11.8695450158533,17.7920201701188,285447847792297,406476569348408,15249270168193.1,19110161480895.6,92.3824909350337,15701233506272.6,16957981305524.7,-7.09086949399858,4.35965924530601,6.84690017313974,17.8851481064066,4283301624004.21,373728730148882,19666529184982.3,23864797826550.8,48995791458113,36068142786420.3,6791207137083.7,112774969369123,18343421471640.6,6.68582931610433,615301669070193,52.9834918145289,39.5080818585055,99282692639441.3,43.2526981677626,8957498937752.27,29177592551305.8,524620291853188,37945031335877.4,10.7283657779051,630550939238386,18834869854981.8,8637625110292.31,24.8349325630506,8910026369188.94,96807180209759.4,9.05319972872936,101647345761194,78030972419642.4,2.95020145035508,5179365573272.94,28483375434250,480937018600000,56187050837041.8,528903593477192,43.5321374855601,57085035920630,426143098533391,43563245399203.3,6.05289439322699,621768437861518,3414827319146.48,10342738784584,18892297033760.9,44383011505787.5,13598984807719.9,-637142742519.854,21598117805711.7,21598117805711.7,,18510547616404.6,404544980727679,184352690229578,45795439165.2671,201209469442482,426478000049.186,,480937018600000,404544980727679,2488713046200,57085035920630,13598984807719.9,8957498937752.27,6791207137083.7,13757566103730.4,36068142786420.3,112774969369123,13598984807719.9,13790318379445.3,4283301624004.21,630550939238386,36068142786420.3,373728730148882,2488713046200,85568411354880,426143098533391,426143098533391,480937018600000,85568411354880,373728730148882,56187050837041.8,85568411354880,13790318379445.3,621768437861518,15701233506272.6,15701233506272.6,112774969369123,19666529184982.3,-6067544377262.4,85568411354880,57085035920630,630550939238386,144.617627440969,19110161480895.6,18343421471640.6,36068142786420.3,5720957931689.31,29177592551305.8,5720957931689.31,99282692639441.3,285447847792297,85568411354880,57085035920630,523724227903919,5179365573272.94,,,,,__eof__
2016Q4,9735594204914.58,4.24590463891592,84849655299070,634849926652098,13.1568995838896,3.12453653608401,13126684528986.6,11.4422344966821,17.5151695911534,286130949490586,412663671193916,14770055550172.1,25804452806538.8,92.586297339732,21631903889105.5,22208353518617.3,-8.53335486856746,4.16569993698504,6.89571192229661,17.9892033022136,3602635450447.38,383042173949655,20783745077539.7,20905549263855.9,47504959568995.1,48012806325156.1,9415983870147.11,114204443969400,16645308231136,6.72359791059155,620079871101926,53.7449376147352,39.9133488260267,99770348213799.5,43.5282253398384,10940587635624.8,29889285160717.4,528435942397580,51350666767665.8,11.871279430429,634849926652098,25546213961127,11694333545791.2,22.7868114217946,12215920018958.4,96682465119099,8.73123155064112,102811348804071,76983259615073.6,2.664649443181,4081459486513.82,29419438204000,484435248300000,62675264793535.8,532038577848027,45.0544459797001,55430217095070,433447416271456,45201209065110.3,4.81022518256306,624671596998711,3518623702149.38,13126684528986.6,18121203218160,43329863019126.4,13543222886113.8,-426567662798.714,19733740538061.7,19733740538061.7,,17516512090693.3,413713675733394,198330926288569,43689475.695755,197505483329427,360710335229.389,,484435248300000,413713675733394,2309056518600,55430217095070,13543222886113.8,10940587635624.8,9415983870147.11,16645308231136,48012806325156.1,114204443969400,13543222886113.8,13126684528986.6,3602635450447.38,634849926652098,48012806325156.1,383042173949655,2309056518600,84849655299070,433447416271456,433447416271456,484435248300000,84849655299070,383042173949655,62675264793535.8,84849655299070,13126684528986.6,624671596998711,21631903889105.5,21631903889105.5,114204443969400,20783745077539.7,-7240522191425.9,84849655299070,55430217095070,634849926652098,153.462327632884,25804452806538.8,16645308231136,48012806325156.1,5704949650832.4,29889285160717.4,5704949650832.4,99770348213799.5,286130949490586,84849655299070,55430217095070,527957118361514,4081459486513.82,,,,,__eof__
2017Q1,2655392942784.48,4.29123834235926,88249155114950,646318676481872,10.9119713770943,3.84088606110244,2804393013377.2,12.5874881632466,18.2520194204302,291334524848095,416408614783563,14690567032540.1,7067256136983.66,93.5455211154749,5642385006819.5,5114252347939.36,-5.39474148374921,4.38458448037844,6.54050605638477,18.7028565255619,3786981581100.83,391275783114619,21583595534879.9,23961205954711.6,47009838425462.5,12181508484923,2509086909704.51,120880054760315,15534922141276.1,7.07564418975206,631628109449332,58.0162641246835,41.4918399469967,102800600055238,44.4685519806248,2684531364216.35,28646907042371.2,540987923071861,13951701638936.5,10.6971034302278,646318676481871,6884445501952.84,2222218241588.45,22.037758029221,3133298097114.99,104255861308257,9.4165540465899,101543771828910,78741095577067.4,2.42856005994218,4570507393550.71,27388207630830,483503513130000,57786223109477.8,544774904652961,46.3192634459275,60860947484120,437992210318442,45606825654265.9,5.17909478860998,639676259093464,1079337521941.84,2804393013377.2,18012309450049,42773990859647.1,16822781754835.5,207502742134.555,19719076074400.4,19719076074400.4,,17441573016571.9,418273134244042,137833914483462,41046602.6697987,262601023343731,396582353674.413,,483503513130000,418273134244042,2668499658000,60860947484120,16822781754835.5,2684531364216.35,2509086909704.51,3883730535319.04,12181508484923,120880054760315,16822781754835.5,11217572053508.8,3786981581100.83,646318676481872,12181508484923,391275783114619,2668499658000,88249155114950,437992210318442,437992210318442,483503513130000,88249155114950,391275783114619,57786223109477.8,88249155114950,11217572053508.8,639676259093464,5642385006819.5,5642385006819.5,120880054760315,21583595534879.9,-4760813780044.4,88249155114950,60860947484120,646318676481872,128.299801123414,7067256136983.66,15534922141276.1,12181508484923,6244196216396.24,28646907042371.2,6244196216396.24,102800600055238,291334524848095,88249155114950,60860947484120,540204397259411,4570507393550.71,,,,,__eof__
2017Q2,6193088703491.87,4.17757378108541,91760237858870,660405240379930,9.31975266223736,4.10888977517059,4802335145508.62,12.4553724313931,18.570019478814,292287248801012,426261306835041,14909832127171.3,14343652667849,92.3683014793495,11661292073659,10114927785232.6,-5.0877928092923,4.29591876982312,6.9529622014633,18.3690287560013,3833351638253.76,396325450922889,23133716966687.8,24368899800739.8,49479927451921.6,24458580453081.6,5132828973631.21,121310028511529,13208399351861.5,8.78753150367285,645495408252758,58.6446653981581,41.5037019264964,103057137234278,44.0159541602208,5023865053152.71,31246266140191.2,552180370740713,27833453695758.3,11.2717851680337,660405240379929,13489801027909.3,4446472204506.62,20.540296943193,6528463100027.8,105413618178744,9.3194091422916,104391518000962,82006092565163,2.04354237278662,4335883708161.23,30214371510730,494131080280000,62183940794624.8,556013722378967,47.677714150372,61545866348140,449395023801729,46657955913156.7,4.72523154836406,646348200446181,1801864530422.15,4802335145508.62,17997876522135.1,44828767095520.3,18465146183114.7,644590527573.315,20324179610126.5,20324179610126.5,,17103470921262.6,429070844191602,141542187223147,54235150.5113975,269793324096355,631807715687.249,,494131080280000,429070844191602,2643960424500,61545866348140,18465146183114.7,5023865053152.71,5132828973631.21,6604199675930.77,24458580453081.6,121310028511529,18465146183114.7,9604670291017.23,3833351638253.76,660405240379930,24458580453081.6,396325450922889,2643960424500,91760237858870,449395023801729,449395023801729,494131080280000,91760237858870,396325450922889,62183940794624.8,91760237858870,9604670291017.23,646348200446181,11661292073659,11661292073659,121310028511529,23133716966687.8,-4668570783573.1,91760237858870,61545866348140,660405240379930,125.283150955188,14343652667849,13208399351861.5,24458580453081.6,8063459809693.34,31246266140191.2,8063459809693.34,103057137234278,292287248801012,91760237858870,61545866348140,551677838670805,4335883708161.23,,,,,__eof__
2017Q3,9674507934750.33,3.33262944893646,89517692692070,660883991033004,8.63220578137723,4.30695273365099,6719575193444.02,12.4053538219474,18.0345857244515,291729965294393,429724829054996,15003486310546.5,21837369262883.2,90.9008358012225,17654339890022.9,14635371248414.6,-5.49185030416451,4.11974218229742,6.51176704639594,17.9775521602772,2983292988664.37,394078445767830,24478500392357.1,24637536077882.7,47850520901727.4,36472740511297.8,7725282421019.19,118810764206880,12191856915366.1,7.95147246801691,645880504722458,59.8731243025702,40.726280581765,103790778604785,43.7585458824491,7136282117868.03,29576662730585.9,552162217233410,41349329120109.7,11.4282411766959,660883991033003,19511959857226.5,6673459405394.27,19.5660704894317,9929057469003.76,104666769390641,9.31722606657073,105738480810929,85595714485969.6,1.87318996101439,3440883668376.43,27941637209750,496366781360000,63050135305546.3,555145510222074,48.4042044621086,61576055482320,454203329447353,44001253144978,3.84380290074349,650860679862059,2424317493080.53,6719575193444.02,18726426359349.1,45320343104117.1,19562322713966.6,825629725152.321,20677672291041.2,20677672291041.2,,16969183924393.4,433525657156312,141642774521627,9511928.89482688,274115857082143,797832116219.87,,496366781360000,433525657156312,2536774731900,61576055482320,19562322713966.6,7136282117868.03,7725282421019.19,9143892686524.55,36472740511297.8,118810764206880,19562322713966.6,8959433591258.69,2983292988664.37,660883991033004,36472740511297.8,394078445767830,2536774731900,89517692692070,454203329447353,454203329447353,496366781360000,89517692692070,394078445767830,63050135305546.3,89517692692070,8959433591258.69,650860679862059,17654339890022.9,17654339890022.9,118810764206880,24478500392357.1,-4916177678390.5,89517692692070,61576055482320,660883991033004,125.130848469648,21837369262883.2,12191856915366.1,36472740511297.8,7117974688413.93,29576662730585.9,7117974688413.93,103790778604785,291729965294393,89517692692070,61576055482320,551704626553698,3440883668376.43,,,,,__eof__
2017Q4,13497325430743.7,3.12529941843218,93261939697640,676649788263838,9.07562494723063,4.17978145473376,9498908820439.27,12.4259180524072,18.6312459342224,296202771866254,434806890550024,14965900246951.6,29454605213723,92.7061943928096,24035597199508.8,20264674006642.8,-7.15601747674007,5.0209833556085,6.12400611725514,18.6275784056435,2914714858988.91,407449032225382,25931707166046.6,22809357671590.8,49618149066852.3,49719279220365.8,10214083862110.8,126043469840467,12186356590113.3,7.44297691844226,661683888016887,59.2418186176318,42.5531027432046,104663963921711,42.4956524996164,9447381506013.1,28215659908687.7,564907562617585,54799412629744.8,11.1091505277747,676649788263840,25344807416021.8,9454726590831.52,19.001445021237,13821513337398,113416937325065,9.19236118254382,108827510787266,85031023653760.2,1.85782656648053,3152836577105.41,31061847219510,500567380340000,62729978173865.5,567822277476574,48.3426099018415,62200092478130,460738597716070,45432512404968.1,3.38062513746451,655946944132634,2687447769674,9498908820439.27,17454806297327.2,47419904862397.3,19257866462136.7,1362565909798.18,21232872242148.3,21232872242148.3,,17919363440003.6,439505725473922,142265550451255,159949612.817034,278519377858807,801273774243.423,,500567380340000,439505725473922,3123056290500,62200092478130,19257866462136.7,9447381506013.1,10214083862110.8,12186356590113.3,49719279220365.8,126043469840467,19257866462136.7,9498908820439.27,2914714858988.91,676649788263838,49719279220365.8,407449032225382,3123056290500,93261939697640,460738597716070,460738597716070,500567380340000,93261939697640,407449032225382,62729978173865.5,93261939697640,9498908820439.27,655946944132634,24035597199508.8,24035597199508.8,126043469840467,25931707166046.6,-6673840703909.9,93261939697640,62200092478130,676649788263838,134.655140625424,29454605213723,12186356590113.3,49719279220365.8,6941464645386.88,28215659908687.7,6941464645386.88,104663963921711,296202771866254,93261939697640,62200092478130,564669440899469,3152836577105.41,,,,,__eof__
2018Q1,-3514546156355.47,5.38671551455579,87852750241220,636345122616239,45.4200667820962,3.23176358123213,10517812519979.3,12.8323995704346,17.9930384244513,298460089783548,430958043831723,14471421877872.8,7718594376494.75,90.8196405278266,5169831206582.32,5245545090671.71,-2.04725912613071,62.8854093698327,5.61427725811649,17.4609470746589,4732377727207.75,402236406628133,16251322892523.2,21069625998712.4,46122179794407.7,12964139467166.5,2589919911375.54,111111885072195,45235417667758.4,6.90158790352777,621873700738366,59.5380387263125,37.2283896157696,92627010615715.2,50.0967982876889,857654750395.171,25107573772166.1,535870074221342,13112737690734.4,10.2281945261743,625865205047556,5394143314239.7,1322712727917.75,6.61559336481455,2579911295206.78,84361607001839.8,9.84614004515843,85262753099006.1,66441861800088.6,7.0969584028429,4902759534747.22,25197318297890,488259671150560,54792406616201.1,540602451948550,39.8779357447954,62655431943330,447209366724246,39639723450892.4,5.58065572368032,637391613421857,791041896960.31,10517812519979.3,16709317084764.7,45302249834398.8,14452749445653,1635977563743.05,4313530217505.17,4313530217505.17,198843.015974242,18034544218535.8,442895836506741,137805888243949,15649402030.433,285918896725340,1120857718041.98,6063234783564.5,488259671150560,442895836506741,39401124870000,62655431943330,14452749445653,857654750395.171,2589919911375.54,11308854416939.6,12964139467166.5,111111885072195,14452749445653,42071250079917.2,4732377727207.75,636345122616239,12964139467166.5,402236406628133,39401124870000,87852750241220,447209366724246,447209366724246,488259671150560,87852750241220,402236406628133,54792406616201.1,87852750241220,42071250079917.2,637391613421857,5169831206582.32,5169831206582.32,111111885072195,16251322892523.2,-1798573446870.2,87852750241220,62655431943330,636345122616239,112.444507210434,7718594376494.75,45235417667758.4,12964139467166.5,6063234783564.5,25107573772166.1,6063234783564.5,92627010615715.2,298460089783548,87852750241220,62655431943330,535699692413803,4902759534747.22,85002088012700,,1429200048615.74,,__eof__
